"plotID","siteID","plant_SR_400","plant_H_400","tree_SR_400","tree_H_400","CHM_nni_3_2512m2","pc_skew_DBH_2512m2","z_ent1_ent2_2512m2","z_1m_mode_mean_2512m2","pc_ent1_01_2512m2","z_cc_1_3_2512m2","MAT","AET","MTCM","alpha","TSeas","PSeas","latitude","longitude"
"STEI_004","STEI",64,2.384,5,1.347,-1.93449659116123,-0.458,1.84869815995049,13.543,0.906729411323008,0.930628577527752,51,661,141,21.1713142401809,9896.52725923745,44.9699477529592,45.79788,-90.06416
"STEI_005","STEI",47,2.542,9,1.711,-1.9922625972937,-0.376,1.75899823409603,12.49,0.90477589122366,0.982018711532696,51,660,140,21.1713142401809,9885.49909766247,43.9773341288352,45.82696,-90.08443
"STEI_006","STEI",58,2.4,9,1.825,-2.00870706066248,-1.226,1.40194661494211,17.336,0.89294961279079,0.995284233702655,50,658,141,21.1713142401809,9881.35372337048,43.9773341288352,45.81746,-90.07839
"STEI_007","STEI",40,1.21,5,0.932,-2.00699899683778,-1.57,1.597654884276,22.038,0.860024913523344,0.995284233702655,50,660,142,20.2536812129664,9890.3285981122,44.9699477529592,45.79494,-90.05183
"STEI_008","STEI",38,2.064,8,1.325,-2.00442670632081,-0.28,1.53594303103237,14.449,0.929631139678761,0.993398263224452,51,660,141,21.1713142401809,9895.15081796165,44.9699477529592,45.8025,-90.06211
"STEI_009","STEI",43,2.193,6,1.391,-2.00785370969118,-0.566,1.53302808035373,14.334,0.943317354110486,0.996226050568607,50,658,141,21.1713142401809,9881.35372337048,43.9773341288352,45.82204,-90.08906
"STEI_010","STEI",37,1.525,6,1.063,-2.00614292400516,-1.186,1.50016554217341,18.255,0.888975745799202,0.996226050568607,49,661,143,20.2536812129664,9890.3285981122,44.9699477529592,45.78764,-90.10412
"STEI_011","STEI",52,1.91,3,0.777,-1.88783249098738,-1.337,1.84075925117524,16.286,0.863012491826128,0.91977774842699,50,657,142,21.1713142401809,9887.56977572525,44.9699477529592,45.80489,-90.07458
"STEI_012","STEI",40,1.964,4,1.224,-2.00442670632081,-1.591,1.44209904623617,24.428,0.868002289221995,0.994341636607249,50,661,142,21.1713142401809,9893.77378318512,44.9699477529592,45.78587,-90.04807
"STEI_013","STEI",38,1.859,4,1.17,-2.00785370969118,-1.516,1.4065799213915,20.677,0.852092093391913,0.995284233702655,50,659,142,21.1713142401809,9891.70711768433,44.9699477529592,45.79292,-90.07342
"STEI_014","STEI",51,2.56,10,1.747,-2.00442670632081,-0.272,1.63426668577287,12.914,0.934252962387936,0.994341636607249,50,659,141,21.1713142401809,9888.2597043016,43.9773341288352,45.81639,-90.06827
"STEI_015","STEI",68,2.38,4,1.143,-1.91720869823033,-0.721,1.93915440613087,14.936,0.900852488679581,0.911856755486467,50,657,142,21.1713142401809,9884.80857409819,44.9699477529592,45.81096,-90.09961
"STEI_016","STEI",50,2.081,4,1.008,-2.00614292400516,-1.039,1.58189917062811,19.483,0.880997844022568,0.995284233702655,50,660,142,20.2536812129664,9891.01793217527,44.9699477529592,45.79592,-90.09648
"STEI_017","STEI",32,1.818,4,1.039,-2.00699899683778,-0.655,1.55738944644473,14.129,0.902816808471839,0.996226050568607,50,657,141,21.1713142401809,9880.66230643693,43.9773341288352,45.82223,-90.07321
"STEI_018","STEI",62,2.462,NA,NA,-2.00699899683778,-0.49,1.55055254934562,14.63,0.924953296694098,0.996226050568607,50,659,142,21.1713142401809,9891.70711768433,44.9699477529592,45.79707,-90.07415
"STEI_019","STEI",66,2.599,12,1.5,-2.00785370969118,-0.353,1.49056431674738,12.714,0.941524275485694,0.995284233702655,51,661,141,21.1713142401809,9882.73611036103,43.9773341288352,45.82972,-90.07479
"STEI_020","STEI",59,2.48,NA,NA,-1.80116464106427,-0.356,1.84671429508275,11.846,0.899868468767292,0.848002803889342,51,660,141,21.1713142401809,9891.01793217527,43.9773341288352,45.81058,-90.05442
"STEI_021","STEI",102,2.969,6,0.637,-1.85999223783978,1.474,1.18711612298703,2.876,0.825939954064227,0.993398263224452,51,660,140,21.1713142401809,9883.42708047704,44.9699477529592,45.83431,-90.08509
"STEI_022","STEI",86,2.543,6,0.589,-1.98163046553044,1.27,1.37801070625557,5.412,0.862016012728963,0.995284233702655,51,660,141,21.1713142401809,9894.46237477591,44.9699477529592,45.80404,-90.04979
"STEI_023","STEI",54,2.482,NA,NA,-1.9966369707491,-0.076,1.73200008846337,12.986,0.936085344082365,0.991509203527964,51,661,141,20.2536812129664,9888.2597043016,43.9773341288352,45.82402,-90.09617
"STEI_024","STEI",41,2.471,NA,NA,-2.00270507309595,-0.446,1.69801615684377,11.369,0.931486762130563,0.991509203527964,51,661,140,21.1713142401809,9879.27902554587,43.9773341288352,45.836,-90.07282
"STEI_025","STEI",110,2.698,NA,NA,-1.75449136621801,0.108,1.88133884706149,6.036,0.882995147195188,0.934561309547309,50,657,142,21.1713142401809,9884.80857409819,44.9699477529592,45.81404,-90.0944
"STEI_026","STEI",94,2.724,NA,NA,-1.84599999124342,0.882,1.73999999991124,5.323,0.891957345110106,0.940446151482933,50,660,142,20.2536812129664,9891.01793217527,44.9699477529592,45.79377,-90.09636
"STEI_027","STEI",106,3.26,NA,NA,-1.93734842532143,1.611,1.45436986347511,3.649,0.829735516138436,0.989617086801367,52,660,140,21.1713142401809,9891.01793217527,43.9773341288352,45.82682,-90.09239
"STEI_029","STEI",86,2.216,NA,NA,-1.92300351020932,0.65,1.47526714316571,4.831,0.89592098250428,0.981065619928492,51,661,140.5,21.1713142401809,9879.27902554587,43.9773341288352,45.83354,-90.07345
"STEI_030","STEI",62,2.782,NA,NA,-2.00011250759454,-0.68,1.52236055950244,13.123,0.93790812713903,0.992454117528938,52,660,140,21.1713142401809,9891.01793217527,43.9773341288352,45.82705,-90.09434
"STEI_047","STEI",68,2.75,NA,NA,-1.99050360221319,2.741,1.72900024931808,7.263,0.812013593589683,0.988669892252847,56,667,141,23.0621972883901,10023.9584440247,46.9507302497292,45.50618,-89.58857
"STEI_059","STEI",69,2.202,NA,NA,-1.77081522519497,1.711,1.84373741017092,5.677,0.835486263874085,0.831032016073923,55,668,142,23.0621972883901,10021.3149342412,46.9507302497292,45.50888,-89.58833
"STEI_060","STEI",62,2.29,3,0.779,-1.78053222765953,1.938,1.92062273664207,5.368,0.818449319028549,0.834023494794489,56,667,141,23.0621972883901,10023.9584440247,46.9507302497292,45.50676,-89.58706
"TALL_001","TALL",39,1.536,16,2.631,-1.9966369707491,-0.56,1.79296437974084,20.318,0.966489681806006,0.988669892252847,176,1047,-26,24.0312474402072,7082.81646047574,17.105148156232,32.97704,-87.43114
"TALL_002","TALL",60,2.36,15,2.221,-2.00699899683778,0.054,1.75999795176395,17.534,0.918316540638674,0.997167083295687,176,1049,-26,24.0312474402072,7059.52852510315,19.072309930693,32.92193,-87.42892
"TALL_004","TALL",69,2.446,6,1.626,-1.66017956978741,-0.497,1.70700772738828,10.905,0.812925881585671,0.718341637698218,175,1050,-26,24.0312474402072,7069.22532966529,17.105148156232,32.95788,-87.43261
"TALL_005","TALL",82,2.829,5,1.175,-1.60618111138467,-0.704,1.57011711747212,22.779,0.770529632269056,0.616186928811442,176,1045,-26,24.0312474402072,7049.84115172135,21.0470680067536,32.89714,-87.39734
"TALL_006","TALL",98,2.614,14,2.288,-1.89769038734567,-1.082,1.75099962893276,17.976,0.924953296694098,0.943381822436657,177,1049,-27,24.0312474402072,7057.59029192241,19.072309930693,32.89915,-87.44455
"TALL_007","TALL",58,2.672,10,2.124,-2.00184223107286,-0.423,1.80493483874214,17.13,0.930560084150991,0.991509203527964,177,1050,-27,24.0312474402072,7082.81646047574,17.105148156232,32.97443,-87.42694
"TALL_008","TALL",67,2.234,7,1.439,-1.99050360221319,-0.616,1.8218702615601,20.459,0.961511227072153,0.996226050568607,176,1048,-26,24.0312474402072,7059.52852510315,19.072309930693,32.92162,-87.43339
"TALL_009","TALL",83,2.973,6,1.464,-1.48007616064017,-0.312,1.72700042513173,11.424,0.714158467767022,0.498169092437708,176,1048,-26,24.0312474402072,7049.84115172135,21.0470680067536,32.89973,-87.40818
"TALL_010","TALL",77,2.192,7,1.399,-1.82800892998389,-1.367,1.47812914950109,23.029,0.834523266985073,0.826050393400968,175,1047,-26,24.0312474402072,7057.59029192241,18.0877210999636,32.92572,-87.41857
"TALL_011","TALL",65,2.451,6,1.542,-1.84799990289694,-0.185,1.61840686299622,19.551,0.942422078484288,0.89196837758701,176,1050,-26,24.0312474402072,7073.10666405182,18.0877210999636,32.95542,-87.4085
"TALL_012","TALL",52,1.595,7,1.834,-1.91138426989291,-1.109,1.65414204448874,21.324,0.890964247442238,0.91086507042708,175,1051,-25,23.0621972883901,7051.77786589636,19.072309930693,32.91904,-87.39746
"TALL_013","TALL",52,1.782,13,2.251,-1.88288349669452,-1.218,1.60160156734933,16.119,0.913518418304997,0.918788896374652,176,1045,-26,24.0312474402072,7046.93679747524,19.072309930693,32.88453,-87.45275
"TALL_015","TALL",46,2.081,11,2.01,-2.00011250759454,-0.43,1.71600289855125,25.684,0.959829691805556,0.991509203527964,176,1048,-26,24.0312474402072,7058.55936129377,19.072309930693,32.91674,-87.43789
"TALL_016","TALL",55,2.072,7,1.778,-1.76118114074321,-0.693,1.65613230786774,16.203,0.830689323824552,0.783535970180663,176,1050,-27,24.0312474402072,7082.81646047574,18.0877210999636,32.97155,-87.41584
"TALL_017","TALL",57,1.785,7,1.554,-1.78150812751046,-0.119,1.60752708901661,20.097,0.908677051241989,0.750549042484003,175,1049,-26,24.0312474402072,7054.68365168798,20.0587983260573,32.90975,-87.4086
"TALL_018","TALL",38,1.983,3,0.746,-1.95053472845594,-1.823,1.45815726604097,19.798,0.78253355388814,0.938486499691096,176,1050,-27,24.0312474402072,7061.46713553465,20.0587983260573,32.91637,-87.38976
"TALL_020","TALL",69,2.592,5,1.523,-1.69058958757251,-0.6,1.53788764266889,19.795,0.761374247753712,0.688887250462948,175,1050,-26,24.0312474402072,7069.22532966529,17.105148156232,32.95599,-87.42683
"TALL_021","TALL",43,2.278,NA,NA,-1.89769038734567,-0.379,1.5848494523032,18.409,0.840326563103418,0.883987317684432,175,1047,-26,24.0312474402072,7068.255228386,18.0877210999636,32.95012,-87.40753
"TALL_022","TALL",78,2.603,11,1.856,-2.00442670632081,0.078,1.77498951610713,17.535,0.926830954647884,0.995284233702655,177,1047,-27,24.0312474402072,7061.46713553465,20.0587983260573,32.90418,-87.39226
"TALL_023","TALL",73,2.736,NA,NA,-1.97172282924482,-0.157,1.79196632981775,14.717,0.958984810650368,0.983922724116561,176,1050,-26,24.0312474402072,7064.37575633073,18.0877210999636,32.92958,-87.41197
"TALL_024","TALL",68,2.419,NA,NA,-1.99138375715328,-1.161,1.73000018336392,21.787,0.93517034281154,0.984873636402857,175,1047,-26,24.0312474402072,7054.68365168798,19.072309930693,32.92412,-87.42156
"TALL_025","TALL",84,1.77,NA,NA,-1.89473909046887,-0.104,1.66011418512592,17.517,0.945987861304518,0.886981527444306,176,1045,-26,24.0312474402072,7049.84115172135,21.0470680067536,32.89957,-87.39638
"TALL_026","TALL",74,2.777,NA,NA,-1.91527041394429,-1.122,1.75399926516091,17.796,0.929631139678761,0.951186884902645,176,1049,-27,24.0312474402072,7058.55936129377,19.072309930693,32.89992,-87.44905
"TALL_027","TALL",75,2.34,NA,NA,-2.00614292400516,-1.056,1.63625183270234,27.13,0.919270597665543,0.996226050568607,176,1050,-27,24.0312474402072,7053.71496131964,21.0470680067536,32.89131,-87.43134
"TALL_030","TALL",54,2.175,NA,NA,-1.98785528039398,-0.422,1.73200008846337,23.011,0.951258679605153,0.991509203527964,175,1047,-26,24.0312474402072,7068.255228386,18.0877210999636,32.95449,-87.40342
"TALL_031","TALL",73,2.5,NA,NA,-1.92396629470051,-0.961,1.65911855031834,19.453,0.888975745799202,0.91977774842699,175,1049,-25,23.0621972883901,7041.13068251536,20.0587983260573,32.89901,-87.38745
"TALL_032","TALL",85,3.062,NA,NA,-1.96990528876283,-0.667,1.78298078604499,20.846,0.941524275485694,0.959924146431099,176,1050,-26,24.0312474402072,7056.62131711429,20.0587983260573,32.91032,-87.42083
"TALL_044","TALL",73,2.71,NA,NA,-1.99050360221319,-0.497,1.67306678986642,12.815,0.896909478597316,0.979157288068742,175,1049,-25,24.0312474402072,7062.43658190581,18.0877210999636,32.95287,-87.39761
"TALL_051","TALL",57,2.395,NA,NA,-1.85799485158609,-1.107,1.74199999532968,20.535,0.872000136636475,0.85500031781376,175,1049,-25,24.0312474402072,7062.43658190581,18.0877210999636,32.95016,-87.39729
"TALL_054","TALL",39,2.175,NA,NA,-1.85199909689047,0.106,1.69202426998233,12.483,0.817522937453612,0.839012896973742,175,1048,-26,24.0312474402072,7065.34548413288,19.072309930693,32.94879,-87.39727
"TALL_064","TALL",73,2.142,7,1.81,-1.99924563088754,-0.295,1.71900191602983,22.194,0.943317354110486,0.989617086801367,176,1048,-26,24.0312474402072,7075.04788703266,17.105148156232,32.95981,-87.42525
"TEAK_001","TEAK",11,0.478,NA,NA,-1.55113495748822,0.799,1.86751389877442,14.003,0.774461536009593,0.574784010470109,76,543,64.75,41.445316677533,6815.77226440554,88.3156683796013,36.97667,-119.0165
"TEAK_002","TEAK",14,0.531,NA,NA,-1.64406008150984,0.302,1.81589643564822,19.71,0.86900139471587,0.657745902831259,63,525,76,39.922512919038,6723.18816019743,83.2653085380002,36.97845,-119.0357
"TEAK_003","TEAK",22,1.214,NA,NA,-1.52773900884591,0.845,1.86256806109689,12.494,0.76362611949793,0.547746265114768,74,539,66,41.445316677533,6830.85036218443,81.545809888606,37.01275,-119.0094
"TEAK_004","TEAK",29,1.773,NA,NA,-1.46091026151584,0.214,1.8417521102446,18.478,0.785009268380223,0.472932655209522,74,540,66,40.6955087966891,6791.33739552383,77.1699373570515,37.00169,-119.0363
"TEAK_005","TEAK",8,0,NA,NA,-1.48057190626889,0.266,1.79994858823879,13.61,0.762872772554329,0.498169092437708,45,496,92.5,39.1260875498354,6742.72252126574,84.9668792644822,37.05823,-118.9886
"TEAK_006","TEAK",22,1.723,NA,NA,-1.42324423280184,0.583,1.83082330369852,14.971,0.732322763797678,0.441901800797789,58,518,80,39.1260875498354,6680.60191351114,80.6793941607363,36.97592,-119.0546
"TEAK_007","TEAK",38,1.741,NA,NA,-1.47322262126421,1.684,1.75599892334324,8.892,0.692279875093406,0.477999487351387,77,549,63,40.6955087966891,6780.08814190145,76.2817877608457,36.99939,-119.052
"TEAK_008","TEAK",21,2.138,NA,NA,-1.73751464573011,0.53,1.79096820750167,13.598,0.871000366799949,0.7592126791343,80,547,66.5,41.445316677533,6849.74147435907,88.3156683796013,36.98625,-119.0075
"TEAK_010","TEAK",31,1.741,NA,NA,-1.52543192375302,0.002,1.87837937033657,21.945,0.845205645150861,0.54555213463902,73,540,66,40.6955087966891,6782.89876055557,76.2817877608457,37.01395,-119.0491
"TEAK_011","TEAK",27,1.882,NA,NA,-1.63310764824734,0.689,1.82784003021289,14.382,0.832602618817805,0.652526772086254,77,541,63,41.445316677533,6845.95941944239,84.9668792644822,37.00415,-119.003
"TEAK_012","TEAK",22,0.99,NA,NA,-1.69934820050042,0.473,1.7869750214951,14.23,0.860024913523344,0.707192225980071,74,539,66,41.445316677533,6830.85036218443,81.545809888606,37.0138,-119.0096
"TEAK_013","TEAK",42,1.802,NA,NA,-1.57228581423488,0.117,1.89512664991322,21.117,0.866005080427758,0.588012138492471,67,528,74,39.922512919038,6738.06627370322,84.9668792644822,36.97482,-119.0417
"TEAK_014","TEAK",44,2.21,NA,NA,-1.52600713484753,0.439,1.82585057580998,15.837,0.785840038065429,0.540467342547865,73,540,67,40.6955087966891,6786.64801173488,77.1699373570515,37.02238,-119.0426
"TEAK_015","TEAK",27,1.869,NA,NA,-1.75544418723181,0.19,1.85167284385647,21.303,0.90477589122366,0.765017176574942,66,530,73,39.922512919038,6733.41327419157,79.8085688733533,36.98831,-119.0444
"TEAK_017","TEAK",25,1.419,NA,NA,-1.47614014184667,1.229,1.92355467288815,10.211,0.742861501496019,0.511647193860835,77,549,63,40.6955087966891,6780.08814190145,76.2817877608457,36.99407,-119.0553
"TEAK_018","TEAK",11,0.75,NA,NA,-1.56058893549309,-0.039,1.78298078604499,16.737,0.833562040531737,0.558104887199177,67,530,72,39.922512919038,6752.97764663578,85.8108933137488,36.97861,-119.0289
"TEAK_019","TEAK",11,0.684,NA,NA,-1.79820094982853,-0.185,1.71400371171363,19.202,0.924011288183341,0.806191219571416,82,551,58,42.1723210392668,6843.12413130923,88.3156683796013,36.97377,-119.0092
"TEAK_021","TEAK",33,1.35,NA,NA,-1.53417027318655,0.455,1.7759886114031,20.053,0.790035200024048,0.482478906616831,71,536,68,40.6955087966891,6772.59870897797,78.9333629888002,36.99434,-119.0371
"TEAK_022","TEAK",13,0.345,NA,NA,-1.53833033407623,0.312,1.74399997568681,12.247,0.792585162883465,0.553641330918839,48,495,91,39.1260875498354,6746.44985078437,82.4077894494492,37.05514,-118.9945
"TEAK_027","TEAK",25,0.705,NA,NA,-1.41214988227934,0.481,1.9284364126744,9.082,0.717634466992531,0.395201978918818,49,496,90,39.922512919038,6776.34241464247,86.6503716012279,37.0649,-118.9762
"TEAK_045","TEAK",29,1.966,NA,NA,-1.73751464573011,0.627,1.88725264963832,15.501,0.868002289221995,0.742893970031292,78,544,62,41.445316677533,6847.85020855368,86.6503716012279,36.99792,-119.0038
"TREE_001","TREE",69,2.582,6,1.542,-1.78053222765953,-1.003,2.01512840486598,14.921,0.907703985825274,0.8460042354786,57,667,140,23.0621972883901,10033.8513318861,46.9507302497292,45.48773,-89.56988
"TREE_002","TREE",50,2.532,5,1.375,-1.94396734261466,0.219,1.70001392128141,8.043,0.94863508669357,0.972456037166237,56,667,141,23.0621972883901,10027.9194375927,46.9507302497292,45.49235,-89.56779
"TREE_003","TREE",46,1.28,4,0.898,-1.95333296164688,-0.719,1.72800032944757,16.396,0.907703985825274,0.951186884902645,57,668,141,23.0621972883901,10033.1928005663,46.9507302497292,45.49025,-89.57768
"TREE_004","TREE",81,2.886,6,0.967,-1.92396629470051,0.176,1.68403877650573,6.634,0.912553462850468,0.975332154798617,57,666,140,23.0621972883901,10036.4840384667,45.9611208549002,45.47881,-89.55502
"TREE_005","TREE",59,1.874,3,0.155,-1.83400227289532,1.763,1.55543484280608,4.386,0.711882424552834,0.749589739261752,57,666,140,23.0621972883901,10036.4840384667,45.9611208549002,45.48181,-89.5554
"TREE_006","TREE",108,2.259,4,1.33,-1.66100016619882,-0.512,2.04627111578329,9.211,0.928699953131959,0.884985547120487,56,666,141,23.0621972883901,10032.5341273111,46.9507302497292,45.49163,-89.55123
"TREE_007","TREE",69,2.363,4,0.482,-1.98163046553044,1.832,1.5252666213523,3.749,0.80391420559077,0.994341636607249,56,668,141,23.0621972883901,10029.2386308624,46.9507302497292,45.4964,-89.55923
"TREE_008","TREE",33,2.019,2,0.103,-1.94302488110001,2.012,1.43739534408824,3.62,0.787509853577548,0.988669892252847,57,666,140,23.0621972883901,10036.4840384667,45.9611208549002,45.48047,-89.55498
"TREE_009","TREE",25,2.034,4,1.192,-1.84799990289694,-0.519,1.79296437974084,12.578,0.879998700723923,0.879992959975466,57,667,140,23.0621972883901,10033.8513318861,46.9507302497292,45.48585,-89.56942
"TREE_010","TREE",48,2.143,5,1.019,-1.94959977609648,-0.178,1.57404100818821,9.223,0.916402759611478,0.992454117528938,56,668,141,23.0621972883901,10029.2386308624,46.9507302497292,45.49489,-89.56329
"TREE_011","TREE",47,1.722,5,0.316,-1.77469259405305,2.124,2.01227868002853,4.491,0.804804045857505,0.870999055262338,56,666,141,23.0621972883901,10032.5341273111,46.9507302497292,45.49724,-89.55455
"TREE_012","TREE",41,2.42,6,1.531,-1.7844401343626,-0.491,1.78397943852289,12.072,0.865007073170559,0.806191219571416,57,667,140,23.0621972883901,10033.8513318861,46.9507302497292,45.4914,-89.57351
"TREE_013","TREE",67,2.563,NA,NA,-1.82501478453432,0.8,1.88331088584149,6.567,0.910618501875751,0.911856755486467,57,668,141,23.0621972883901,10033.1928005663,46.9507302497292,45.48589,-89.5786
"TREE_014","TREE",77,2.424,5,1.424,-1.72180842725709,0.708,2.0179751105358,7.999,0.909648569200916,0.783535970180663,57,667,140,23.0621972883901,10033.8513318861,46.9507302497292,45.48665,-89.56945
"TREE_015","TREE",46,2.632,6,1.103,-2.00184223107286,-0.525,1.64717984844276,14.671,0.839355249104078,0.990563525261335,56,666,141,23.0621972883901,10033.1928005663,46.9507302497292,45.48698,-89.5549
"TREE_016","TREE",56,2.047,3,0.972,-1.72455561370034,0.238,1.97207911721764,9.088,0.829735516138436,0.808171408698306,56,667,141,23.0621972883901,10027.9194375927,46.9507302497292,45.49508,-89.56765
"TREE_017","TREE",52,2.113,4,1.165,-1.75449136621801,0.455,1.92160028711949,9.298,0.847167046491238,0.761145029685401,56,668,141,23.0621972883901,10028.5791053095,46.9507302497292,45.49242,-89.57662
"TREE_018","TREE",62,2.467,6,1.57,-1.95797422401609,-1.241,1.98073933519044,18.141,0.913518418304997,0.952160026760313,56,667,141,23.0621972883901,10027.9194375927,46.9507302497292,45.49369,-89.56784
"TREE_019","TREE",50,2.292,5,1.305,-1.91817661068085,-0.065,1.82386064939761,11.481,0.913518418304997,0.912848108235669,56,667,141,23.0621972883901,10027.9194375927,46.9507302497292,45.49468,-89.57219
"TREE_021","TREE",94,2.656,NA,NA,-1.73286068902505,-0.308,1.92257759957929,13.963,0.771310472022214,0.66387980895345,56,667,141,23.0621972883901,10027.9194375927,46.9507302497292,45.49666,-89.56798
"TREE_022","TREE",74,2.474,NA,NA,-1.76310089056771,-2.128,1.88331088584149,17.117,0.812013593589683,0.822069323683654,56,666,141,23.0621972883901,10032.5341273111,46.9507302497292,45.49327,-89.55131
"TREE_023","TREE",52,2.213,6,1.111,-1.89473909046887,0.217,1.8427448303425,10.376,0.912553462850468,0.913839122404406,56,666,141,23.0621972883901,10033.1928005663,46.9507302497292,45.48811,-89.55185
"TREE_024","TREE",103,2.595,NA,NA,-1.92010993020072,0.632,1.80593182430379,7.139,0.89294961279079,0.984873636402857,57,666,141,23.0621972883901,10033.1928005663,46.9507302497292,45.48924,-89.54999
"TREE_041","TREE",76,2.352,3,0.656,-1.93924465904946,-1.09,1.73600000805846,18.943,0.886984478143228,0.934561309547309,56,668,141,23.0621972883901,10028.5791053095,46.9507302497292,45.49419,-89.58799
"TREE_046","TREE",57,1.921,NA,NA,-1.99138375715328,-0.585,1.78098330204632,16.266,0.933333224092773,0.981065619928492,56,668,141,23.0621972883901,10031.2163548643,46.9507302497292,45.49355,-89.59216
"TREE_049","TREE",65,1.736,NA,NA,-2.00097804179177,-0.982,1.5049774647326,19.681,0.900852488679581,0.989617086801367,56,668,141,23.0621972883901,10028.5791053095,46.9507302497292,45.49386,-89.59103
"TREE_060","TREE",67,1.991,4,1.221,-1.8907957803549,0.913,1.66808304359861,8.392,0.839355249104078,0.901925994154573,56,667,141,23.0621972883901,10027.9194375927,46.9507302497292,45.49829,-89.56806
"UKFS_001","UKFS",59,2.137,9,1.895,-1.99314011955866,-0.742,1.51462331360481,15.88,0.944210086528763,0.987721945752985,129,823,61,27.9999955760246,9492.59461450366,46.9507302497292,39.03724,-95.19863
"UKFS_002","UKFS",52,1.987,4,1.106,-1.9514685811494,-0.582,1.79096820750167,11.58,0.928699953131959,0.921754300580679,128,824,61,27.0003001289592,9494.91574825129,46.9507302497292,39.04589,-95.20703
"UKFS_003","UKFS",78,2.604,7,1.394,-1.98519524280009,-0.244,1.68603472195834,9.769,0.942422078484288,0.984873636402857,128,824,62,27.0003001289592,9491.82058210206,46.9507302497292,39.05213,-95.18928
"UKFS_004","UKFS",79,2.71,7,1.504,-1.81704162375505,-0.439,1.86157839086063,9.031,0.957286850644655,0.939466575608705,128,824,61,27.0003001289592,9494.91574825129,46.9507302497292,39.04318,-95.20272
"UKFS_005","UKFS",78,2.968,12,2.17,-1.95889905234299,0.043,1.94498751817506,10.733,0.958137194820415,0.977246121009773,128,824,61,27.9999955760246,9497.23543705291,46.9507302497292,39.05451,-95.20473
"UKFS_006","UKFS",68,2.669,9,1.82,-1.95612112517225,0.39,1.63923059742919,8.69,0.939721153655201,0.960891956432726,129,823,61,27.9999955760246,9492.59461450366,46.9507302497292,39.03381,-95.19858
"UKFS_007","UKFS",69,2.483,7,1.512,-1.97534312589493,0.08,1.71500328840031,15.806,0.956433784920413,0.978202056698087,130,821,60,27.9999955760246,9504.18583692045,46.9507302497292,39.03723,-95.20528
"UKFS_008","UKFS",56,2.326,7,1.615,-1.98163046553044,-1.131,1.74099999881301,18.157,0.915443101362593,0.976289485525522,129,823,61,27.9999955760246,9492.59461450366,46.9507302497292,39.03369,-95.18991
"UKFS_010","UKFS",77,2.228,7,1.55,-1.97534312589493,-0.266,1.91964494928282,8.721,0.952127904707466,0.983922724116561,128,824,62,27.0003001289592,9491.82058210206,46.9507302497292,39.05138,-95.18641
"UKFS_011","UKFS",51,2.52,5,1.388,-1.95519286660446,-0.432,1.52236055950244,15.708,0.938815869450977,0.955076002271446,129,823,60,27.9999955760246,9494.14219756691,47.9386544025971,39.03238,-95.18811
"UKFS_012","UKFS",66,2.8,7,1.607,-1.99576474937312,-0.189,1.74699989383007,11.175,0.938815869450977,0.987721945752985,128,824,61,27.0003001289592,9490.27203550248,46.9507302497292,39.0457,-95.19826
"UKFS_013","UKFS",137,3.362,7,1.864,-1.6794035242495,0.104,1.89020690957282,8.947,0.867003501760893,0.590377454735971,128,823,61.5,27.0003001289592,9491.82058210206,46.9507302497292,39.05272,-95.19846
"UKFS_014","UKFS",58,2.743,7,1.829,-2.00356656558331,-0.714,1.78098330204632,14.014,0.929631139678761,0.994341636607249,129,823,61,27.9999955760246,9492.59461450366,46.9507302497292,39.03981,-95.19598
"UKFS_015","UKFS",79,2.611,7,1.76,-1.83200385629747,-0.242,1.85266410311059,10.99,0.900852488679581,0.807181135103668,128,824,61,27.9999955760246,9497.23543705291,46.9507302497292,39.0537,-95.2044
"UKFS_016","UKFS",68,2.267,8,1.835,-1.98696989840419,-0.43,1.6690796033702,13.766,0.945987861304518,0.98011181063166,128,824,61,27.0003001289592,9489.49752128209,46.9507302497292,39.04267,-95.18844
"UKFS_017","UKFS",105,3.173,7,1.427,-1.79622787068421,-0.269,1.79496025697711,8.96,0.825939954064227,0.53758354990992,128,824,61,27.0003001289592,9490.27203550248,46.9507302497292,39.04756,-95.19835
"UKFS_019","UKFS",54,2.137,9,1.925,-2.00528549315751,-0.596,1.79296437974084,13.92,0.915443101362593,0.994341636607249,131,818,59,27.9999955760246,9506.49974909765,47.9386544025971,39.0317,-95.19574
"UKFS_020","UKFS",67,2.506,NA,NA,-1.99138375715328,-0.01,1.83082330369852,10.803,0.936997945539463,0.985823813609932,128,824,61,27.0003001289592,9494.91574825129,46.9507302497292,39.04188,-95.20124
"UKFS_021","UKFS",54,2.639,NA,NA,-1.99924563088754,-0.578,1.76899395924072,16.348,0.939721153655201,0.991509203527964,128,824,61,27.9999955760246,9497.23543705291,46.9507302497292,39.05613,-95.20446
"UKFS_022","UKFS",51,2.333,NA,NA,-1.98608321804047,-0.724,1.61642720803183,15.832,0.916402759611478,0.992454117528938,129,823,60,27.9999955760246,9494.14219756691,47.9386544025971,39.03178,-95.19087
"UKFS_023","UKFS",54,2.272,NA,NA,-2.00011250759454,-1.26,1.78397943852289,17.271,0.914481642800058,0.994341636607249,130,821,60,27.9999955760246,9504.18583692045,46.9507302497292,39.03672,-95.20145
